State_Name,District_Name,Season,Crop,Area,Production,lat,lon
Maharashtra,JALNA,Kharif     ,Bajra,93200,76200,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Castor seed,800,400,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Cotton(lint),138200,93600,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Groundnut,2000,1000,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Jowar,28000,28600,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Maize,41900,39900,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Moong(Green Gram),59800,26400,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Niger seed,900,200,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Other Kharif pulses,19100,6200,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Rice,1200,700,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Sesamum,4100,1000,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Small millets,12200,7100,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Soyabean,4700,2300,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Sunflower,5500,2600,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Urad,15400,6400,19.9182328,75.8686247
Maharashtra,JALNA,Rabi       ,Gram,11900,5900,19.9182328,75.8686247
Maharashtra,JALNA,Rabi       ,Jowar,149300,104900,19.9182328,75.8686247
Maharashtra,JALNA,Rabi       ,Linseed,2400,600,19.9182328,75.8686247
Maharashtra,JALNA,Rabi       ,Maize,3700,4300,19.9182328,75.8686247
Maharashtra,JALNA,Rabi       ,Other  Rabi pulses,300,100,19.9182328,75.8686247
Maharashtra,JALNA,Rabi       ,Rapeseed &Mustard,600,100,19.9182328,75.8686247
Maharashtra,JALNA,Rabi       ,Safflower,20700,9700,19.9182328,75.8686247
Maharashtra,JALNA,Rabi       ,Sunflower,5200,2500,19.9182328,75.8686247
Maharashtra,JALNA,Rabi       ,Wheat,24300,60200,19.9182328,75.8686247
Maharashtra,JALNA,Summer     ,Groundnut,1400,1400,19.9182328,75.8686247
Maharashtra,JALNA,Summer     ,Sunflower,100,200,19.9182328,75.8686247
Maharashtra,JALNA,Whole Year ,Sugarcane,16000,1241700,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Arhar/Tur,42100,23400,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Bajra,76700,54900,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Castor seed,200,10,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Cotton(lint),157200,183400,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Groundnut,1600,700,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Jowar,24600,30300,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Maize,38600,56800,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Moong(Green Gram),59000,17000,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Niger seed,1000,200,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Other Kharif pulses,9000,2100,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Rice,600,400,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Sesamum,3900,900,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Small millets,6500,4100,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Soyabean,5100,3900,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Sunflower,2400,800,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Urad,21500,9400,19.9182328,75.8686247
Maharashtra,JALNA,Rabi       ,Gram,15600,10000,19.9182328,75.8686247
Maharashtra,JALNA,Rabi       ,Jowar,166000,148400,19.9182328,75.8686247
Maharashtra,JALNA,Rabi       ,Linseed,1700,400,19.9182328,75.8686247
Maharashtra,JALNA,Rabi       ,Maize,2500,4600,19.9182328,75.8686247
Maharashtra,JALNA,Rabi       ,Other  Rabi pulses,400,200,19.9182328,75.8686247
Maharashtra,JALNA,Rabi       ,Rapeseed &Mustard,100,10,19.9182328,75.8686247
Maharashtra,JALNA,Rabi       ,Safflower,24300,15200,19.9182328,75.8686247
Maharashtra,JALNA,Rabi       ,Small millets,100,0,19.9182328,75.8686247
Maharashtra,JALNA,Rabi       ,Sunflower,6700,2900,19.9182328,75.8686247
Maharashtra,JALNA,Rabi       ,Wheat,28400,41600,19.9182328,75.8686247
Maharashtra,JALNA,Summer     ,Groundnut,700,900,19.9182328,75.8686247
Maharashtra,JALNA,Summer     ,Maize,100,100,19.9182328,75.8686247
Maharashtra,JALNA,Summer     ,Sunflower,100,100,19.9182328,75.8686247
Maharashtra,JALNA,Whole Year ,Sugarcane,12700,797200,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Arhar/Tur,48000,30300,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Bajra,86400,83900,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Castor seed,300,100,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Cotton(lint),144900,200000,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Groundnut,1200,1000,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Jowar,16400,22800,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Maize,54400,119300,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Moong(Green Gram),54200,31800,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Niger seed,1100,300,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Other Kharif pulses,8400,1400,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Rice,600,100,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Sesamum,4200,1300,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Small millets,300,100,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Soyabean,6200,10200,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Sunflower,4800,2300,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Urad,19000,16700,19.9182328,75.8686247
Maharashtra,JALNA,Rabi       ,Gram,15700,11900,19.9182328,75.8686247
Maharashtra,JALNA,Rabi       ,Jowar,154900,143900,19.9182328,75.8686247
Maharashtra,JALNA,Rabi       ,Linseed,1800,400,19.9182328,75.8686247
Maharashtra,JALNA,Rabi       ,Maize,3100,3500,19.9182328,75.8686247
Maharashtra,JALNA,Rabi       ,Other  Rabi pulses,300,100,19.9182328,75.8686247
Maharashtra,JALNA,Rabi       ,Rapeseed &Mustard,400,100,19.9182328,75.8686247
Maharashtra,JALNA,Rabi       ,Safflower,22300,14300,19.9182328,75.8686247
Maharashtra,JALNA,Rabi       ,Sunflower,6700,2800,19.9182328,75.8686247
Maharashtra,JALNA,Rabi       ,Wheat,27600,44000,19.9182328,75.8686247
Maharashtra,JALNA,Summer     ,Groundnut,100,100,19.9182328,75.8686247
Maharashtra,JALNA,Summer     ,Maize,300,500,19.9182328,75.8686247
Maharashtra,JALNA,Whole Year ,Sugarcane,16200,1122000,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Arhar/Tur,47900,19100,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Bajra,74500,75600,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Cotton(lint),156900,163700,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Groundnut,1100,800,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Jowar,16900,22200,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Maize,57900,154700,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Moong(Green Gram),50400,30300,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Niger seed,1200,200,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Other Kharif pulses,10400,2100,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,other oilseeds,800,200,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Rice,700,300,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Sesamum,3800,1000,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Small millets,1000,400,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Soyabean,11700,14800,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Sunflower,4200,1500,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Urad,16900,10700,19.9182328,75.8686247
Maharashtra,JALNA,Rabi       ,Gram,13100,6800,19.9182328,75.8686247
Maharashtra,JALNA,Rabi       ,Jowar,154500,79500,19.9182328,75.8686247
Maharashtra,JALNA,Rabi       ,Linseed,2200,500,19.9182328,75.8686247
Maharashtra,JALNA,Rabi       ,Maize,3300,7200,19.9182328,75.8686247
Maharashtra,JALNA,Rabi       ,Other  Rabi pulses,300,100,19.9182328,75.8686247
Maharashtra,JALNA,Rabi       ,Rapeseed &Mustard,200,100,19.9182328,75.8686247
Maharashtra,JALNA,Rabi       ,Safflower,20000,10700,19.9182328,75.8686247
Maharashtra,JALNA,Rabi       ,Sunflower,4100,1300,19.9182328,75.8686247
Maharashtra,JALNA,Rabi       ,Wheat,18400,24000,19.9182328,75.8686247
Maharashtra,JALNA,Summer     ,Groundnut,100,100,19.9182328,75.8686247
Maharashtra,JALNA,Whole Year ,Banana,300,17960,19.9182328,75.8686247
Maharashtra,JALNA,Whole Year ,Grapes,89,2388,19.9182328,75.8686247
Maharashtra,JALNA,Whole Year ,Mango,5136,9490,19.9182328,75.8686247
Maharashtra,JALNA,Whole Year ,Onion,200,1104,19.9182328,75.8686247
Maharashtra,JALNA,Whole Year ,Sugarcane,7300,339700,19.9182328,75.8686247
Maharashtra,JALNA,Whole Year ,Tomato,231,735,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Arhar/Tur,47400,21300,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Bajra,73300,65100,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Groundnut,1200,1000,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Jowar,14700,14600,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Maize,57300,105700,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Moong(Green Gram),50100,18300,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Niger seed,1100,200,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Other Cereals & Millets,500,100,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Other Kharif pulses,8000,1000,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,other oilseeds,1100,200,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Rice,500,200,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Sesamum,3100,700,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Sunflower,4400,2300,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Urad,16500,5800,19.9182328,75.8686247
Maharashtra,JALNA,Rabi       ,Gram,14000,7500,19.9182328,75.8686247
Maharashtra,JALNA,Rabi       ,Jowar,156200,116300,19.9182328,75.8686247
Maharashtra,JALNA,Rabi       ,Linseed,2300,500,19.9182328,75.8686247
Maharashtra,JALNA,Rabi       ,Maize,3600,4000,19.9182328,75.8686247
Maharashtra,JALNA,Rabi       ,Other  Rabi pulses,900,300,19.9182328,75.8686247
Maharashtra,JALNA,Rabi       ,Rapeseed &Mustard,400,100,19.9182328,75.8686247
Maharashtra,JALNA,Rabi       ,Safflower,19400,17100,19.9182328,75.8686247
Maharashtra,JALNA,Rabi       ,Soyabean,15900,15000,19.9182328,75.8686247
Maharashtra,JALNA,Rabi       ,Sunflower,5900,2800,19.9182328,75.8686247
Maharashtra,JALNA,Rabi       ,Wheat,19500,27400,19.9182328,75.8686247
Maharashtra,JALNA,Summer     ,Groundnut,1500,1200,19.9182328,75.8686247
Maharashtra,JALNA,Summer     ,Sunflower,100,100,19.9182328,75.8686247
Maharashtra,JALNA,Whole Year ,Cotton(lint),174000,206500,19.9182328,75.8686247
Maharashtra,JALNA,Whole Year ,Sugarcane,4600,356000,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Arhar/Tur,57700,33800,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Bajra,76200,77300,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Castor seed,400,300,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Cotton(lint),216100,270400,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Groundnut,1200,900,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Moong(Green Gram),35300,16800,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Niger seed,1000,200,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Sesamum,3500,900,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Soyabean,30200,35700,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Sugarcane,10400,723800,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Sunflower,5400,2000,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Urad,17500,8800,19.9182328,75.8686247
Maharashtra,JALNA,Rabi       ,Gram,18100,12100,19.9182328,75.8686247
Maharashtra,JALNA,Rabi       ,Linseed,2000,600,19.9182328,75.8686247
Maharashtra,JALNA,Rabi       ,Safflower,18100,21100,19.9182328,75.8686247
Maharashtra,JALNA,Rabi       ,Sunflower,6300,3000,19.9182328,75.8686247
Maharashtra,JALNA,Rabi       ,Wheat,23900,34200,19.9182328,75.8686247
Maharashtra,JALNA,Summer     ,Groundnut,1500,1800,19.9182328,75.8686247
Maharashtra,JALNA,Summer     ,Sunflower,100,100,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Arhar/Tur,55400,48600,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Bajra,72800,76600,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Castor seed,400,100,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Cotton(lint),233300,514700,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Groundnut,1200,800,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Jowar,13700,18200,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Maize,63900,139700,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Moong(Green Gram),41400,20100,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Niger seed,1100,200,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Sesamum,3500,700,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Soyabean,30600,36800,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Sunflower,5200,2800,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Urad,18900,9500,19.9182328,75.8686247
Maharashtra,JALNA,Rabi       ,Gram,18700,15600,19.9182328,75.8686247
Maharashtra,JALNA,Rabi       ,Jowar,165300,172100,19.9182328,75.8686247
Maharashtra,JALNA,Rabi       ,Linseed,2100,600,19.9182328,75.8686247
Maharashtra,JALNA,Rabi       ,Maize,3400,7100,19.9182328,75.8686247
Maharashtra,JALNA,Rabi       ,Rapeseed &Mustard,400,100,19.9182328,75.8686247
Maharashtra,JALNA,Rabi       ,Safflower,21100,17300,19.9182328,75.8686247
Maharashtra,JALNA,Rabi       ,Sunflower,8200,3800,19.9182328,75.8686247
Maharashtra,JALNA,Rabi       ,Wheat,34100,54800,19.9182328,75.8686247
Maharashtra,JALNA,Summer     ,Groundnut,700,600,19.9182328,75.8686247
Maharashtra,JALNA,Summer     ,Maize,400,100,19.9182328,75.8686247
Maharashtra,JALNA,Summer     ,Sunflower,100,100,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Arhar/Tur,494,450,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Bajra,517,554,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Castor seed,5,2,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Cotton(lint),2675,6491,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Groundnut,12,9,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Jowar,99,118,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Maize,597,1904,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Moong(Green Gram),429,199,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Sesamum,26,5,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Soyabean,347,452,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Sunflower,42,21,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Urad,217,136,19.9182328,75.8686247
Maharashtra,JALNA,Rabi       ,Gram,145,111,19.9182328,75.8686247
Maharashtra,JALNA,Rabi       ,Jowar,1440,1525,19.9182328,75.8686247
Maharashtra,JALNA,Rabi       ,Linseed,16,5,19.9182328,75.8686247
Maharashtra,JALNA,Rabi       ,Maize,85,258,19.9182328,75.8686247
Maharashtra,JALNA,Rabi       ,Rapeseed &Mustard,2,1,19.9182328,75.8686247
Maharashtra,JALNA,Rabi       ,Safflower,129,108,19.9182328,75.8686247
Maharashtra,JALNA,Rabi       ,Sunflower,57,35,19.9182328,75.8686247
Maharashtra,JALNA,Rabi       ,Wheat,241,458,19.9182328,75.8686247
Maharashtra,JALNA,Summer     ,Groundnut,1,1,19.9182328,75.8686247
Maharashtra,JALNA,Summer     ,Sunflower,1,1,19.9182328,75.8686247
Maharashtra,JALNA,Whole Year ,Sugarcane,251,19014,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Arhar/Tur,34500,23200,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Bajra,31800,21900,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Castor seed,800,200,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Cotton(lint),285900,418300,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Groundnut,600,300,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Jowar,3300,1900,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Maize,56800,89600,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Moong(Green Gram),21200,2400,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Niger seed,200,100,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Sesamum,800,100,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Soyabean,37400,23000,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Sugarcane,20400,1452400,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Sunflower,1500,700,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Urad,7800,1000,19.9182328,75.8686247
Maharashtra,JALNA,Rabi       ,Gram,14900,9200,19.9182328,75.8686247
Maharashtra,JALNA,Rabi       ,Jowar,12700,19700,19.9182328,75.8686247
Maharashtra,JALNA,Rabi       ,Linseed,1200,200,19.9182328,75.8686247
Maharashtra,JALNA,Rabi       ,Maize,41,78,19.9182328,75.8686247
Maharashtra,JALNA,Rabi       ,Safflower,13000,9600,19.9182328,75.8686247
Maharashtra,JALNA,Rabi       ,Sunflower,3600,2000,19.9182328,75.8686247
Maharashtra,JALNA,Rabi       ,Wheat,17900,29800,19.9182328,75.8686247
Maharashtra,JALNA,Whole Year ,Sugarcane,20400,1452400,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Arhar/Tur,47700,40600,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Bajra,39100,36400,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Castor seed,100,32,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Cotton(lint),290700,503100,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Groundnut,600,500,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Jowar,4700,4800,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Maize,59600,124100,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Moong(Green Gram),34400,9400,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Niger seed,400,100,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Sesamum,1700,300,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Soyabean,39300,45600,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Sugarcane,18200,1693700,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Sunflower,3500,1900,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Urad,13000,3900,19.9182328,75.8686247
Maharashtra,JALNA,Rabi       ,Gram,22400,20400,19.9182328,75.8686247
Maharashtra,JALNA,Rabi       ,Jowar,145100,149200,19.9182328,75.8686247
Maharashtra,JALNA,Rabi       ,Linseed,600,100,19.9182328,75.8686247
Maharashtra,JALNA,Rabi       ,Maize,1800,5000,19.9182328,75.8686247
Maharashtra,JALNA,Rabi       ,Safflower,11800,7000,19.9182328,75.8686247
Maharashtra,JALNA,Rabi       ,Sunflower,3000,1800,19.9182328,75.8686247
Maharashtra,JALNA,Rabi       ,Wheat,21500,40100,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Arhar/Tur,53100,54000,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Bajra,41300,44300,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Castor seed,100,40,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Cotton(lint),303300,776600,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Groundnut,500,400,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Jowar,4200,5200,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Maize,60800,175700,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Moong(Green Gram),38500,26300,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Niger seed,200,100,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Sesamum,900,200,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Soyabean,49300,80000,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Sugarcane,19300,1192700,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Sunflower,1700,1000,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Urad,14800,9700,19.9182328,75.8686247
Maharashtra,JALNA,Rabi       ,Gram,26100,19900,19.9182328,75.8686247
Maharashtra,JALNA,Rabi       ,Jowar,130700,98900,19.9182328,75.8686247
Maharashtra,JALNA,Rabi       ,Linseed,600,250,19.9182328,75.8686247
Maharashtra,JALNA,Rabi       ,Maize,2700,8100,19.9182328,75.8686247
Maharashtra,JALNA,Rabi       ,Rapeseed &Mustard,600,200,19.9182328,75.8686247
Maharashtra,JALNA,Rabi       ,Safflower,9500,6500,19.9182328,75.8686247
Maharashtra,JALNA,Rabi       ,Sunflower,2400,1100,19.9182328,75.8686247
Maharashtra,JALNA,Rabi       ,Wheat,30900,51600,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Arhar/Tur,52700,27700,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Bajra,26400,27200,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Cotton(lint),306900,527100,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Groundnut,300,200,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Jowar,1800,2200,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Maize,58700,152900,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Moong(Green Gram),25300,12500,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Niger seed,100,20,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Other Kharif pulses,100,50,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Sesamum,500,200,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Soyabean,60300,90000,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Sunflower,800,500,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Urad,10400,5300,19.9182328,75.8686247
Maharashtra,JALNA,Rabi       ,Gram,22800,13800,19.9182328,75.8686247
Maharashtra,JALNA,Rabi       ,Jowar,81800,60100,19.9182328,75.8686247
Maharashtra,JALNA,Rabi       ,Linseed,100,,19.9182328,75.8686247
Maharashtra,JALNA,Rabi       ,Maize,1700,5000,19.9182328,75.8686247
Maharashtra,JALNA,Rabi       ,Rapeseed &Mustard,100,,19.9182328,75.8686247
Maharashtra,JALNA,Rabi       ,Safflower,2500,1600,19.9182328,75.8686247
Maharashtra,JALNA,Rabi       ,Sunflower,800,400,19.9182328,75.8686247
Maharashtra,JALNA,Rabi       ,Wheat,20700,29000,19.9182328,75.8686247
Maharashtra,JALNA,Summer     ,Groundnut,100,100,19.9182328,75.8686247
Maharashtra,JALNA,Whole Year ,Sugarcane,18700,1306400,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Arhar/Tur,46400,10800,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Bajra,26100,14200,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Castor seed,200,100,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Cotton(lint),289000,190200,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Groundnut,200,100,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Jowar,1600,1700,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Maize,62900,111000,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Moong(Green Gram),22200,2400,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Niger seed,100,20,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Other Kharif pulses,100,20,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Sesamum,300,100,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Soyabean,62400,43600,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Sunflower,200,100,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Urad,10400,1500,19.9182328,75.8686247
Maharashtra,JALNA,Rabi       ,Gram,19300,3100,19.9182328,75.8686247
Maharashtra,JALNA,Rabi       ,Jowar,93500,15000,19.9182328,75.8686247
Maharashtra,JALNA,Rabi       ,Maize,2300,3600,19.9182328,75.8686247
Maharashtra,JALNA,Rabi       ,Rapeseed &Mustard,200,60,19.9182328,75.8686247
Maharashtra,JALNA,Rabi       ,Safflower,1100,200,19.9182328,75.8686247
Maharashtra,JALNA,Rabi       ,Sunflower,100,40,19.9182328,75.8686247
Maharashtra,JALNA,Rabi       ,Wheat,6500,2900,19.9182328,75.8686247
Maharashtra,JALNA,Summer     ,Groundnut,200,200,19.9182328,75.8686247
Maharashtra,JALNA,Whole Year ,Sugarcane,12800,802600,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Arhar/Tur,44200,47500,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Bajra,16700,20100,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Cotton(lint),298800,681400,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Groundnut,200,170,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Jowar,1600,1900,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Maize,73500,196400,19.9182328,75.8686247
Maharashtra,JALNA,Kharif     ,Moong(Green Gram),22200,13700,19.9182328,75.8686247
